,Durat,Flags,Flows,Packets Bytes,Prot,Port
686,0.009000000000000001,FPA_,201,3,TCP,25
687,0.0,INT,164,2,UDP,0
688,0.0,INT,60,1,UDP,25
689,0.0,PA_,60,1,TCP,1037
690,0.0,INT,133,1,UDP,25
691,0.0,INT,75,1,UDP,80
692,0.0,INT,60,1,UDP,21
693,0.0,INT,72,1,UDP,0
694,0.385,INT,551,2,UDP,25
695,0.0,INT,68,1,UDP,3246
696,0.0,INT,74,1,UDP,25
697,2.276,RA_,120,2,TCP,0
698,0.32799999999999996,A_,132,2,TCP,25
699,0.0,RA_,120,2,TCP,0
700,0.0,INT,264,1,UDP,25
701,0.0,INT,133,1,UDP,25
702,4.192,PA_,533,4,TCP,25
703,0.899,PA_,3756,17,TCP,25
704,0.0,INT,73,1,UDP,1025
705,0.0,INT,60,1,UDP,0
706,0.0,FA_,60,1,TCP,25
707,0.174,PA_,311,2,TCP,21
708,4.546,SPA_,11245,10,TCP,25
709,0.0,FA_,60,1,TCP,1039
710,0.0,INT,60,1,UDP,0
711,0.08199999999999999,PA_,3261,4,TCP,25
712,0.006,PA_,124,2,TCP,25
713,0.0,URP,135,1,ICMP,0
714,0.0,INT,76,1,UDP,40645
715,0.0,INT,81,1,UDP,25
716,0.0,INT,237,1,UDP,80
717,0.0,INT,60,1,UDP,0
718,0.508,SPA_,6796,38,TCP,25
719,0.0,FA_,132,2,TCP,0
720,0.0,INT,75,1,UDP,36417
721,0.19899999999999998,PA_,1532,8,TCP,25
722,0.0,PA_,60,1,TCP,3128
723,0.0,INT,141,1,UDP,9090
724,0.0,INT,60,1,UDP,60914
725,0.0,INT,73,1,UDP,37777
726,2.997,S_,148,2,TCP,6667
727,4.58,A_,600,10,TCP,0
728,4.715,SPA_,2517,3,TCP,25
729,4.878,PA_,260988,182,TCP,0
730,4.305,_FSPA,1478,4,TCP,3128
731,0.0,INT,133,1,UDP,25
732,0.0,INT,145,1,UDP,0
733,0.0,INT,514,1,UDP,0
734,0.0,INT,72,1,UDP,33144
735,0.0,INT,62,1,UDP,25
736,0.0,FPA_,133,1,TCP,25
737,1.169,FA_,132,2,TCP,25
738,1.69,PA_,4228,6,TCP,25
739,0.0,INT,342,1,UDP,25
740,4.869,PA_,36306,41,TCP,25
741,0.0,URP,173,1,ICMP,25
742,0.48200000000000004,PA_,282,4,TCP,1025
743,0.0,INT,185,1,UDP,33075
744,0.0,INT,401,1,UDP,37444
745,0.0,RED,148,2,ICMP,25
746,0.0,INT,129,1,UDP,25
747,0.0,FA_,60,1,TCP,25
748,0.0,INT,76,1,UDP,1025
749,0.0,INT,69,1,UDP,5678
750,0.0,INT,60,1,UDP,443
751,0.135,PA_,13648,11,TCP,1081
752,4.72,PA_,4807,77,TCP,6588
753,0.0,INT,129,1,UDP,0
754,0.568,_FSPA,2306,6,TCP,0
755,0.0,INT,60,1,UDP,8081
756,0.0,INT,108,1,UDP,0
757,0.0,INT,61,1,UDP,25
758,0.0,PA_,60,1,TCP,8090
759,0.0,A_,60,1,TCP,53
760,2.9739999999999998,S_,124,2,TCP,5678
761,0.0,RA_,60,1,TCP,4480
762,0.0,INT,546,1,UDP,8888
763,0.0,INT,418,2,UDP,0
764,4.968,PA_,318,5,TCP,8081
765,0.018000000000000002,PA_,4250,8,TCP,25
766,3.161,RA_,120,2,TCP,25
767,0.0,INT,60,1,UDP,25
768,0.0,INT,133,1,UDP,25
769,0.0,INT,81,1,UDP,25
770,0.0,INT,81,1,UDP,25
771,0.0,INT,81,1,UDP,0
772,0.0,INT,79,1,UDP,808
773,0.171,INT,206,2,UDP,25
774,0.0,INT,60,1,UDP,443
775,0.0,INT,133,1,UDP,25
776,0.0,INT,72,1,UDP,25
777,0.0,FA_,60,1,TCP,0
778,2.9989999999999997,INT,276,3,UDP,25
779,0.0,INT,68,1,UDP,8000
780,0.0,INT,81,1,UDP,0
781,0.0,INT,108,1,UDP,25
782,3.843,PA_,195,3,TCP,3128
783,0.22399999999999998,_FSPA,836,4,TCP,25
784,0.0,INT,327,1,UDP,25
785,0.39,PA_,183,3,TCP,56192
786,0.0,A_,60,1,TCP,0
787,0.0,INT,81,1,UDP,25
788,0.0,INT,60,1,UDP,0
789,0.0,INT,75,1,UDP,0
790,0.613,SPA_,16243,13,TCP,25
791,4.688,PA_,9867,35,TCP,25
792,4.8260000000000005,PA_,1310,5,TCP,53225
793,4.914,PA_,212,2,TCP,25
794,0.588,PA_,561,3,TCP,0
795,1.9980000000000002,INT,372,2,UDP,25
796,0.7170000000000001,SPA_,1735,15,TCP,25
797,0.0,A_,60,1,TCP,25
798,0.0,A_,66,1,TCP,25
799,0.0,INT,188,1,UDP,36017
800,0.0,A_,66,1,TCP,0
801,0.0,A_,60,1,TCP,25
802,0.331,PA_,120,2,TCP,9100
803,4.6110000000000015,A_,3618,60,TCP,25
804,0.0,INT,133,1,UDP,6667
805,0.0,INT,91,1,UDP,25
806,0.04,PA_,337,2,TCP,1025
807,0.107,SPA_,3311,23,TCP,0
808,0.0,INT,71,1,UDP,2869
809,0.0,INT,60,1,UDP,25
810,0.0,INT,199,1,UDP,8080
811,0.0,FA_,66,1,TCP,25
812,0.0,INT,79,1,UDP,25
813,0.0,INT,72,1,UDP,53341
814,0.0,A_,66,1,TCP,0
815,0.0,INT,149,1,UDP,0
816,4.538,FA_,132,2,TCP,45858
817,0.0,INT,187,1,UDP,80
818,0.094,PA_,826,6,TCP,25
819,0.0,INT,81,1,UDP,3883
820,0.0,SA_,66,1,TCP,8082
821,0.0,INT,231,2,UDP,25
822,0.0,INT,60,1,UDP,5678
823,0.157,PA_,580,5,TCP,0
824,0.0,INT,129,1,UDP,25
825,0.0,INT,86,1,UDP,2074
826,0.0,A_,66,1,TCP,21
827,0.006,_FSPA,2381,3,TCP,25
828,0.0,INT,209,1,UDP,5678
829,4.07,PA_,1820,17,TCP,25
830,0.0,A_,60,1,TCP,25
831,0.0,INT,110,1,UDP,0
832,0.0,INT,112,1,UDP,0
833,0.001,SA_,126,2,TCP,8000
834,0.0,INT,107,1,UDP,0
835,0.0,INT,60,1,UDP,25
836,0.0,INT,182,1,UDP,51902
837,0.0,INT,178,1,UDP,25
838,0.0,INT,182,1,UDP,21
839,0.11199999999999999,PA_,120,2,TCP,0
840,0.0,INT,141,1,UDP,25
841,0.0,INT,81,1,UDP,3128
842,1.618,_FSPA,73902,77,TCP,25
843,0.0,INT,200,1,UDP,5678
844,0.0,INT,76,1,UDP,0
845,4.966,A_,6534,99,TCP,1027
846,0.011000000000000001,_FSPA,466,5,TCP,25
847,0.0,INT,418,2,UDP,25
848,0.0,A_,60,1,TCP,1025
849,2.049,INT,192,3,UDP,25
850,0.0,INT,81,1,UDP,25
851,0.024,FA_,120,2,TCP,0
852,0.02,INT,574,2,UDP,25
853,0.0,INT,72,1,UDP,6667
854,0.0,INT,107,1,UDP,808
855,0.0,INT,82,1,UDP,1039
856,0.0,INT,498,1,UDP,9000
857,0.43799999999999994,SPA_,719,5,TCP,0
858,0.0,INT,90,1,UDP,25
859,0.8690000000000001,_FSPA,90711,69,TCP,25
860,0.0,INT,75,1,UDP,38580
861,0.555,FSRPA_,1842,13,TCP,54807
862,0.0,INT,517,1,UDP,25
863,0.0,INT,183,1,UDP,80
864,0.0,INT,62,1,UDP,25
865,0.0,PA_,421,1,TCP,37800
866,0.0,INT,121,1,UDP,25
867,0.0,INT,81,1,UDP,43226
868,1.757,SPA_,1179,15,TCP,25
869,0.0,INT,75,1,UDP,25
870,0.0,INT,62,1,UDP,3128
871,0.0,INT,74,1,UDP,53
872,0.0,INT,133,1,UDP,25
873,0.0,INT,418,2,UDP,0
874,0.0,INT,60,1,UDP,53
875,0.0,PA_,1639,2,TCP,1037
876,2.049,INT,192,3,UDP,25
877,0.0,INT,141,1,UDP,54615
878,0.184,SPA_,929,5,TCP,0
879,0.0,INT,76,1,UDP,35375
880,0.0,A_,60,1,TCP,45433
881,0.0,INT,181,1,UDP,0
882,0.0,URP,173,1,ICMP,0
883,0.0,PA_,306,1,TCP,0
884,4.306,PA_,316,5,TCP,0
885,0.0,INT,457,1,UDP,49639
886,0.099,FA_,120,2,TCP,59554
887,0.0,INT,81,1,UDP,25
888,0.15,PA_,252,2,TCP,0
889,0.009000000000000001,FA_,120,2,TCP,4480
890,0.0,SA_,66,1,TCP,25
891,0.0,INT,60,1,UDP,25
892,0.222,SRPA_,1917,7,TCP,25
893,0.0,INT,498,1,UDP,25
894,1.984,INT,292,2,UDP,25
895,0.017,SRPA_,1465,5,TCP,1025
896,0.0,INT,318,1,UDP,25
897,0.36200000000000004,_FSPA,1667,5,TCP,8080
898,0.0,S_,62,1,TCP,25
899,0.0,INT,60,1,UDP,1025
900,0.03,PA_,120,2,TCP,0
901,0.0,INT,73,1,UDP,0
902,0.0,INT,76,1,UDP,25
903,0.0,INT,133,1,UDP,5678
904,0.0,INT,107,1,UDP,25
905,0.0,A_,60,1,TCP,2048
906,0.0,INT,76,1,UDP,0
907,0.0,INT,186,1,UDP,25
908,2.7539999999999996,INT,1283,2,UDP,25
909,0.0,INT,81,1,UDP,25
910,0.0,INT,13399,10,UDP,25
911,3.665,SPA_,7873,20,TCP,80
912,1.3869999999999998,RA_,180,3,TCP,0
913,0.0,R_,60,1,TCP,25
914,0.051,_FSPA,3474,7,TCP,25
915,0.23399999999999999,SPA_,1728,5,TCP,80
916,0.1,FA_,132,2,TCP,443
917,0.0,INT,62,1,UDP,0
918,0.0,INT,107,1,UDP,8000
919,0.0,INT,68,1,UDP,0
920,0.0,INT,76,1,UDP,1039
921,0.0,INT,153,1,UDP,1025
922,0.0,FA_,60,1,TCP,25
923,0.0,INT,60,1,UDP,443
924,0.0,INT,82,1,UDP,25
925,0.0,FA_,60,1,TCP,53
926,0.0,INT,78,1,UDP,25
927,0.0,INT,133,1,UDP,1182
928,0.0,INT,167,1,UDP,25
929,0.0,INT,181,1,UDP,1040
930,0.0,SRA_,364,6,TCP,0
931,0.005,_FSPA,2157,5,TCP,8000
932,0.0,INT,133,1,UDP,32993
933,4.996,PA_,84326,58,TCP,0
934,4.721,PA_,275,4,TCP,25
935,0.0,RA_,60,1,TCP,25
936,0.0,INT,72,1,UDP,25
937,0.0,INT,60,1,UDP,25
938,0.0,INT,76,1,UDP,0
939,0.0,INT,133,1,UDP,25
940,0.0,SA_,66,1,TCP,0
941,0.002,PA_,4137,3,TCP,1039
942,4.0280000000000005,INT,342,2,UDP,0
943,0.052000000000000005,PA_,120,2,TCP,25
944,1.244,S_,186,3,TCP,2070
945,0.98,INT,185,3,UDP,37034
946,0.0,INT,60,1,UDP,25
947,0.6409999999999999,PA_,291,4,TCP,1082
948,0.0,PA_,60,1,TCP,1025
949,0.0,INT,74,1,UDP,51186
950,0.023,PA_,120,2,TCP,39910
951,0.0,INT,111,1,UDP,25
952,0.0,SA_,66,1,TCP,25
953,0.0,INT,60,1,ARP,0
954,0.0,INT,119,1,UDP,0
955,0.0,INT,95,1,UDP,0
956,0.0,INT,60,1,UDP,0
957,0.0,A_,60,1,TCP,25
958,0.0,INT,60,1,UDP,0
959,0.0,INT,88,1,UDP,53
960,0.0,INT,81,1,UDP,25
961,0.6629999999999999,INT,121,2,UDP,41771
962,0.0,FA_,66,1,TCP,0
963,0.0,INT,79,1,UDP,51828
964,0.057,PA_,2283,27,TCP,0
965,0.0,INT,108,1,UDP,25
966,0.0,INT,81,1,UDP,53591
967,4.988,A_,3420,57,TCP,1025
968,0.0,R_,60,1,TCP,25
969,0.0,INT,77,1,UDP,33207
970,0.0,A_,60,1,TCP,3128
971,0.0,INT,75,1,UDP,1025
972,0.0,INT,79,1,UDP,58730
973,0.551,PA_,358,4,TCP,25
974,0.0,INT,75,1,UDP,0
975,0.040999999999999995,FA_,120,2,TCP,0
976,4.965,PA_,11056,59,TCP,0
977,3.4330000000000003,SA_,132,2,TCP,43787
978,0.0,INT,175,1,UDP,1082
979,4.416,PA_,490,6,TCP,25
980,2.319,FSPA_,684,6,TCP,25
981,0.0,INT,60,1,UDP,25
982,0.0,INT,60,1,UDP,0
983,0.23600000000000002,SPA_,602,5,TCP,36553
984,0.0,INT,62,1,UDP,1082
985,4.7810000000000015,PA_,2315,11,TCP,25
986,0.0,INT,102,1,UDP,52210
987,0.345,PA_,3106,5,TCP,2057
988,0.0,INT,148,1,UDP,0
989,0.037000000000000005,A_,132,2,TCP,25
990,0.0,A_,60,1,TCP,25
991,0.0,INT,126,1,UDP,57943
992,0.0,INT,79,1,UDP,25
993,0.0,INT,60,1,UDP,81
994,0.0,INT,75,1,UDP,80
995,1.8130000000000002,SPA_,1394,18,TCP,25
996,0.303,SPA_,690,4,TCP,0
997,0.0,A_,66,1,TCP,25
998,0.0,INT,152,1,UDP,0
999,0.0,A_,60,1,TCP,25
1000,0.0,INT,119,1,UDP,25
1001,0.0,INT,133,1,UDP,25
1002,0.0,CON,120,2,ARP,25
1003,0.0,INT,133,1,UDP,0
1004,0.0,A_,60,1,TCP,8080
1005,0.0,INT,111,1,UDP,25
1006,0.0,INT,81,1,UDP,0
1007,0.0,PA_,70,1,TCP,80
1008,0.0,PA_,145,1,TCP,0
1009,0.0,PA_,60,1,TCP,0
1010,0.16399999999999998,PA_,560,6,TCP,9090
1011,0.0,INT,76,1,UDP,25
1012,3.281,PA_,303,5,TCP,25
1013,4.64,INT,828,12,UDP,25
1014,0.0,INT,619,1,UDP,25
1015,4.966,PA_,85627,67,TCP,25
1016,0.223,FSPA_,699,5,TCP,80
1017,0.0,INT,84,1,UDP,5678
1018,0.0,INT,71,1,UDP,25
1019,0.0,INT,60,1,UDP,81
1020,1.439,RA_,180,3,TCP,25
1021,0.22399999999999998,_FSPA,836,4,TCP,25
1022,0.0,INT,527,1,UDP,51330
1023,0.33,PA_,21007,32,TCP,25
1024,4.908,PA_,5837,92,TCP,0
1025,0.0,INT,107,1,UDP,25
1026,0.0,INT,133,1,UDP,21
1027,0.888,FSPA_,1946,30,TCP,25
1028,0.0,A_,66,1,TCP,5678
1029,0.0,INT,129,1,UDP,3128
1030,0.342,FSPA_,2580,26,TCP,25
1031,0.0,INT,60,1,UDP,10080
1032,0.0,INT,133,1,UDP,25
1033,3.2960000000000003,FSRPA_,1937,8,TCP,1080
1034,0.0,INT,121,1,UDP,6667
1035,0.0,PA_,140,1,TCP,3128
1036,0.0,INT,202,1,UDP,6667
1037,0.0,A_,66,1,TCP,41673
1038,0.924,FSPA_,1886,29,TCP,40704
1039,0.0,INT,76,1,UDP,1025
1040,0.0,INT,81,1,UDP,0
1041,0.0,INT,2895,3,UDP,21
1042,0.0,RA_,60,1,TCP,25
1043,0.0,INT,91,1,UDP,0
1044,0.006999999999999999,FRPA_,289,4,TCP,25
1045,0.0,INT,90,1,UDP,59746
1046,0.0,INT,133,1,UDP,0
1047,0.0,RA_,120,2,TCP,1080
1048,0.0,INT,480,1,UDP,35392
1049,2.636,INT,198,2,IPX/SPX,6667
1050,0.392,FA_,132,2,TCP,25
1051,0.0,INT,83,1,UDP,0
1052,1.258,RA_,180,3,TCP,51721
1053,0.023,FA_,120,2,TCP,25
1054,0.09699999999999999,PA_,927,11,TCP,3246
1055,0.0,INT,79,1,UDP,443
1056,0.0,INT,81,1,UDP,25
1057,4.838,SPA_,16876,28,TCP,42496
1058,0.0,INT,66,1,UDP,21
1059,0.563,PA_,189,3,TCP,0
1060,4.772,SPA_,22692,19,TCP,25
1061,0.0,INT,133,1,UDP,25
1062,0.004,PA_,391,2,TCP,25
1063,0.203,PA_,1287,2,TCP,0
1064,0.39899999999999997,PA_,506,2,TCP,0
1065,0.0,INT,81,1,UDP,25
1066,0.0,INT,80,1,UDP,25
1067,0.008,FA_,120,2,TCP,8080
1068,0.0,INT,133,1,UDP,25
1069,0.0,INT,119,1,UDP,37315
1070,0.004,PA_,7006,5,TCP,25
1071,0.0,INT,111,1,UDP,21
1072,0.39799999999999996,FSPA_,1208,5,TCP,6588
1073,0.0,INT,164,1,UDP,8000
1074,0.0,INT,129,1,UDP,25
1075,0.0,INT,60,1,UDP,25
1076,0.0,INT,83,1,UDP,25
1077,0.0,INT,81,1,UDP,25
1078,0.23399999999999999,PA_,146,2,TCP,0
1079,0.0,INT,91,1,UDP,0
1080,0.0,INT,81,1,UDP,53
1081,0.0,INT,479,1,UDP,5678
1082,3.858,SPA_,2572,6,TCP,25
1083,2.84,PA_,712,10,TCP,0
1084,2.008,URP,210,2,ICMP,3127
1085,1.239,RA_,120,2,TCP,0
1086,0.0,INT,60,1,UDP,0
1087,0.0,PA_,91,1,TCP,1025
1088,0.0,A_,60,1,TCP,0
1089,0.0,INT,65,1,UDP,8080
1090,0.0,INT,488,1,UDP,4480
1091,0.0,PA_,146,1,TCP,0
1092,0.0,INT,74,1,UDP,42517
1093,0.0,INT,2895,3,UDP,25
1094,0.14300000000000002,PA_,6184,7,TCP,25
1095,0.426,SPA_,2132,6,TCP,25
1096,2.7060000000000004,INT,217,2,UDP,56104
1097,4.94,PA_,37907,28,TCP,25
1098,0.0,INT,141,1,UDP,25
1099,3.5789999999999997,PA_,1454,3,TCP,0
1100,0.644,PA_,273,3,TCP,25
1101,0.0,INT,148,1,UDP,25
1102,0.0,INT,81,1,UDP,25
1103,0.0,INT,461,1,UDP,0
1104,0.23399999999999999,SPA_,336,3,TCP,81
1105,0.03,PA_,3448,4,TCP,0
1106,0.0,INT,89,1,UDP,25
1107,0.0,A_,60,1,TCP,25
1108,4.92,A_,2100,35,TCP,5678
1109,0.0,INT,133,1,UDP,25
1110,0.0,INT,108,1,UDP,0
1111,0.0,A_,66,1,TCP,0
1112,0.0,INT,143,1,UDP,0
1113,0.0,INT,69,1,UDP,1039
1114,0.0,FA_,66,1,TCP,36322
1115,0.0,PA_,60,1,TCP,49938
1116,0.0,INT,95,1,UDP,25
1117,0.0,INT,60,1,UDP,25
1118,0.040999999999999995,FA_,120,2,TCP,25
1119,4.917,PA_,82873,57,TCP,0
1120,0.0,A_,66,1,TCP,0
1121,0.943,S_,186,3,TCP,48231
1122,3.092,_FSPA,948,3,TCP,25
1123,2.99,S_,124,2,TCP,5678
1124,0.0,INT,68,1,UDP,25
1125,0.385,SRPA_,572,6,TCP,25
1126,0.0,A_,66,1,TCP,51865
1127,0.0,INT,63,1,UDP,0
1128,0.0,INT,79,1,UDP,25
1129,0.0,FA_,66,1,TCP,25
1130,0.0,INT,60,1,UDP,1037
1131,0.0,INT,62,1,UDP,0
1132,0.0,INT,81,1,UDP,0
1133,0.059000000000000004,_FSPA,675,5,TCP,5678
1134,0.0,INT,60,1,UDP,5678
1135,0.0,INT,418,2,UDP,0
1136,0.0,FA_,60,1,TCP,52862
1137,0.0,INT,72,1,UDP,25
1138,0.006999999999999999,_FSPA,412,2,TCP,6588
1139,0.0,INT,77,1,UDP,25
1140,0.0,INT,64,1,UDP,56712
1141,0.0,INT,133,1,UDP,80
1142,0.0,INT,148,1,UDP,0
1143,0.0,INT,198,1,UDP,21
1144,0.0,INT,75,1,UDP,25
1145,0.0,INT,60,1,UDP,0
1146,0.0,FA_,120,2,TCP,25
1147,1.8259999999999998,PA_,1705,11,TCP,0
1148,0.0,INT,81,1,UDP,0
1149,0.040999999999999995,INT,107,1,UDP,3127
1150,0.988,INT,543,2,UDP,53
1151,0.228,PA_,457,2,TCP,56102
1152,0.0,INT,90,1,UDP,0
1153,0.0,INT,133,1,UDP,0
1154,0.0,INT,60,1,UDP,0
1155,0.17,PA_,140,2,TCP,0
1156,4.94,INT,551,3,UDP,80
1157,0.0,INT,133,1,UDP,25
1158,0.0,INT,111,1,UDP,50017
1159,0.0,INT,60,1,UDP,25
1160,0.166,PA_,292,4,TCP,56794
1161,0.0,INT,86,1,UDP,23
1162,0.0,A_,60,1,TCP,80
1163,0.0,INT,60,1,UDP,25
1164,1.264,_FSPA,3126,5,TCP,25
1165,0.0,A_,60,1,TCP,0
1166,0.0,INT,60,1,UDP,0
1167,0.0,INT,526,1,UDP,1025
1168,3.9330000000000003,SPA_,10505,28,TCP,0
1169,4.909,A_,1740,29,TCP,0
1170,0.45399999999999996,SPA_,2856,8,TCP,25
1171,3.7960000000000003,SPA_,4554,7,TCP,25
1172,0.008,FA_,120,2,TCP,25
1173,0.0,INT,191,1,UDP,1037
1174,2.299,FSPA_,835,7,TCP,0
1175,0.0,INT,320,1,UDP,0
1176,0.0,INT,133,1,UDP,25
1177,0.0,INT,81,1,UDP,25
1178,0.0,INT,174,1,UDP,0
1179,0.0,INT,2895,3,UDP,25
1180,0.0,INT,60,1,UDP,1399
1181,0.0,INT,90,1,UDP,25
1182,0.0,PA_,412,1,TCP,6667
1183,0.0,PA_,120,1,TCP,35185
1184,0.002,PA_,120,2,TCP,0
1185,0.0,INT,90,1,UDP,9090
1186,0.0,INT,133,1,UDP,25
1187,0.0,FA_,60,1,TCP,0
1188,0.768,PA_,339,4,TCP,0
1189,0.0,PA_,329,1,TCP,53
1190,0.0,INT,78,1,UDP,60973
1191,0.0,INT,133,1,UDP,4480
1192,4.72,PA_,213726,150,TCP,0
1193,0.0,INT,74,1,UDP,25
1194,3.301,PA_,4169,5,TCP,25
1195,0.0,INT,61,1,UDP,0
1196,0.20600000000000002,PA_,267,3,TCP,25
1197,0.0,A_,60,1,TCP,80
1198,0.0,INT,81,1,UDP,25
1199,0.0,PA_,60,1,TCP,1037
1200,0.0,URP,173,1,ICMP,25
1201,0.0,URP,135,1,ICMP,0
1202,0.0,A_,60,1,TCP,0
1203,0.0,INT,73,1,UDP,1025
1204,0.0,INT,141,1,UDP,25
1205,0.0,A_,66,1,TCP,0
1206,0.0,A_,60,1,TCP,8000
1207,4.92,PA_,82873,57,TCP,0
1208,0.0,INT,73,1,UDP,0
1209,0.0,INT,2894,3,UDP,1025
1210,0.0,INT,78,1,UDP,25
1211,0.0,ECR,148,2,ICMP,1039
1212,0.0,INT,81,1,UDP,25
1213,3.4939999999999998,PA_,2200,6,TCP,0
1214,0.0,INT,95,1,UDP,25
1215,0.0,INT,82,1,UDP,1025
1216,0.0,A_,60,1,TCP,41516
1217,0.0,INT,277,1,UDP,0
1218,0.0,INT,122,1,UDP,25
1219,0.0,INT,80,1,UDP,45421
1220,0.0,INT,129,1,UDP,0
1221,0.0,INT,65,1,UDP,9000
1222,0.0,A_,60,1,TCP,8888
1223,0.0,A_,60,1,TCP,0
1224,0.0,PA_,294,1,TCP,0
1225,0.0,INT,81,1,UDP,1082
1226,0.0,INT,467,1,UDP,0
1227,0.0,INT,73,1,UDP,56341
1228,0.0,INT,493,1,UDP,1081
1229,0.0,A_,60,1,TCP,25
1230,0.619,PA_,286,3,TCP,25
1231,0.071,PA_,120,2,TCP,0
1232,0.0,INT,60,1,UDP,0
1233,0.0,INT,188,1,UDP,25
1234,0.0,INT,133,1,UDP,53234
1235,0.0,INT,73,1,UDP,1041
1236,0.0,INT,133,1,UDP,0
1237,0.0,PA_,119,1,TCP,0
1238,0.0,INT,197,1,UDP,25
1239,0.0,INT,60,1,UDP,43235
1240,0.205,FSPA_,1029,15,TCP,25
1241,0.149,PA_,2276,4,TCP,3246
1242,0.024,FA_,120,2,TCP,25
1243,0.0,A_,60,1,TCP,25
1244,0.0,INT,481,1,UDP,80
1245,0.0,URP,176,1,ICMP,25
1246,0.0,INT,89,1,UDP,9090
1247,0.0,INT,66,1,UDP,25
1248,0.01,PA_,120,2,TCP,58844
1249,0.0,INT,173,1,UDP,0
1250,0.0,INT,619,1,UDP,40089
1251,4.967,PA_,24422,99,TCP,1025
1252,0.0,INT,81,1,UDP,3128
1253,0.0,INT,133,1,UDP,0
1254,0.0,A_,66,1,TCP,25
1255,0.0,PA_,1319,1,TCP,0
1256,4.053,SA_,192,3,TCP,37364
1257,4.078,PA_,536,4,TCP,1039
1258,1.208,PA_,1252,14,TCP,1081
1259,0.0,INT,81,1,UDP,0
1260,0.012,SRPA_,891,6,TCP,25
1261,0.0,INT,197,1,UDP,0
1262,0.0,INT,89,1,UDP,54347
1263,0.0,INT,81,1,UDP,1025
1264,0.27399999999999997,PA_,146,2,TCP,6667
1265,0.0,PA_,60,1,TCP,25
1266,0.005,INT,2124,7,UDP,25
1267,0.0,INT,145,1,UDP,6667
1268,0.0,INT,141,1,UDP,25
1269,0.344,PA_,452,4,TCP,8080
1270,0.0,FA_,60,1,TCP,25
1271,4.998,SPA_,1062950,704,TCP,25
1272,0.0,INT,60,1,UDP,1080
1273,0.0,INT,60,1,UDP,0
1274,0.0,PA_,64,1,TCP,56380
1275,0.052000000000000005,PA_,120,2,TCP,25
1276,0.648,PA_,544,3,TCP,0
1277,0.0,INT,86,1,UDP,25
1278,2.019,INT,324,2,UDP,0
1279,0.0,INT,98,1,UDP,25
1280,0.0,INT,84,1,UDP,23
1281,0.0,INT,77,1,UDP,25
1282,0.008,FSPA_,1475,5,TCP,1025
1283,0.249,PA_,572,2,TCP,0
1284,0.0,INT,162,1,UDP,0
1285,0.0,INT,86,1,UDP,0
1286,0.0,A_,66,1,TCP,8080
1287,0.0,PA_,60,1,TCP,0
1288,0.0,INT,78,1,UDP,0
1289,0.0,INT,91,1,UDP,5678
1290,0.0,INT,81,1,UDP,1025
1291,0.0,URP,176,1,ICMP,60562
1292,0.0,INT,72,1,UDP,38446
1293,0.025,FA_,120,2,TCP,0
1294,0.003,_FSPA,1048,5,TCP,6667
1295,0.0,INT,90,1,UDP,25
1296,0.0,FA_,60,1,TCP,54919
1297,0.001,ECO,148,2,ICMP,3128
1298,0.0,INT,76,1,UDP,25
1299,0.0,INT,61,1,UDP,36590
1300,0.0,A_,66,1,TCP,6667
1301,4.855,PA_,1912,6,TCP,0
1302,0.0,INT,153,1,UDP,0
1303,0.0,INT,93,1,UDP,25
1304,0.0,INT,481,1,UDP,34471
1305,1.399,PA_,3102,18,TCP,1037
1306,0.0,INT,60,1,UDP,59862
1307,0.0,INT,66,1,UDP,25
1308,0.0,INT,81,1,UDP,60577
1309,0.0,INT,60,1,UDP,42305
1310,0.0,INT,132,1,UDP,44098
1311,0.0,INT,229,1,UDP,0
1312,0.0,INT,77,1,UDP,0
1313,0.051,PA_,120,2,TCP,25
1314,3.9939999999999998,INT,755,5,UDP,51987
1315,0.0,INT,240,1,UDP,53953
1316,0.0,INT,60,1,UDP,25
1317,0.0,PA_,4294,3,TCP,5678
1318,0.0,INT,81,1,UDP,36187
1319,0.0,INT,72,1,UDP,25
1320,0.203,PA_,1273,2,TCP,0
1321,0.0,INT,133,1,UDP,0
1322,0.0,INT,467,1,UDP,2065
1323,0.008,SA_,126,2,TCP,41426
1324,0.0,A_,66,1,TCP,808
1325,0.023,PA_,663,5,TCP,2721
1326,0.0,S_,74,1,TCP,25
1327,0.0,INT,72,1,UDP,14972
1328,0.0,S_,62,1,TCP,13363
1329,0.0,INT,75,1,UDP,60759
1330,0.0,INT,86,1,UDP,5060
1331,0.0,INT,385,1,UDP,53
1332,0.14,PA_,120,2,TCP,443
1333,0.0,RA_,60,1,TCP,52034
1334,0.0,INT,89,1,UDP,51494
1335,0.256,SPA_,518,4,TCP,10703
1336,3.766,PA_,3253,3,TCP,8080
1337,0.0,INT,177,1,UDP,46778
1338,0.10400000000000001,SPA_,2661,4,TCP,53079
1339,0.0,INT,74,1,UDP,13363
1340,0.0,A_,66,1,TCP,36221
1341,0.0,FA_,60,1,TCP,13363
1342,0.012,SRPA_,802,5,TCP,53
1343,0.0,A_,66,1,TCP,80
1344,0.5,PA_,2123,4,TCP,51540
1345,0.0,INT,71,1,UDP,53
1346,0.013000000000000001,SRPA_,815,5,TCP,13363
1347,0.203,PA_,128,2,TCP,53
1348,0.223,_FSPA,836,4,TCP,80
1349,0.0,INT,145,1,UDP,53
1350,0.0,INT,60,1,UDP,43316
